LRT LINE,stop_id,stop_name,tenant,name,category
AGL,AG18,Ampang,MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
AGL,AG18,Ampang,Pos Malaysia Berhad,Pos Laju Kiosk,Postal Kiosk
AGL,AG18,Ampang,CIMB Bank Berhad,CIMB ATM,ATM
AGL,AG18,Ampang,Loob Integrated Sdn Bhd,Tealive,F&B (Beverage)
AGL,AG18,Ampang,Smart Solutions Engineering Sdn Bhd,Powerbank,Self Service Kiosk
AGL,AG18,Ampang,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,AG18,Ampang,Pos Malaysia Berhad,Pos Laju Ezibox,Postal box
AGL,AG18,Ampang,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG18,Ampang,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG18,Ampang,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG18,Ampang,Ivend Data Sdn Bhd,Vendlah! VM,Vending Machine
AGL,SP15,Bandar Tasik Selatan,Malakat Food Sdn Bhd,Malakat Food,Convenience Store
AGL,SP15,Bandar Tasik Selatan,Pos Malaysia Berhad,Pos Laju Kiosk,Postal Kiosk
AGL,SP15,Bandar Tasik Selatan,Berjaya Starbucks Coffee Company Sdn Bhd,Starbucks,F&B (Beverage)
AGL,SP15,Bandar Tasik Selatan,Malakat Food Sdn Bhd,TeaAmo,F&B (Beverage)
AGL,SP15,Bandar Tasik Selatan,Daily Fresh Food S/B,Daily Fresh,F&B (Snacks)
AGL,SP15,Bandar Tasik Selatan,Rotiboy Bakeshoppe S/B,Rotiboy,F&B (Bakery)
AGL,SP15,Bandar Tasik Selatan,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,SP15,Bandar Tasik Selatan,Smart Solutions Engineering Sdn Bhd,Powerbank,Self Service Kiosk
AGL,SP15,Bandar Tasik Selatan,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
AGL,SP15,Bandar Tasik Selatan,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,SP15,Bandar Tasik Selatan,VRetail Solutions Sdn Bhd,Vretail,Vending Machine
AGL,SP14,Bandar Tun Razak,MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
AGL,SP14,Bandar Tun Razak,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
AGL,SP14,Bandar Tun Razak,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,SP14,Bandar Tun Razak,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG6,Bandaraya,Loob Integrated Sdn Bhd,Tealive,F&B (Beverage)
AGL,AG6,Bandaraya,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,AG6,Bandaraya,Smart Solutions Engineering Sdn Bhd,Powerbank,Self Service Kiosk
AGL,AG6,Bandaraya,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG6,Bandaraya,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG6,Bandaraya,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG6,Bandaraya,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG6,Bandaraya,Ivend Data Sdn Bhd,Vendlah! VM,Vending Machine
AGL,SP6,Bandaraya,Loob Integrated Sdn Bhd,Tealive,F&B (Beverage)
AGL,SP6,Bandaraya,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,SP6,Bandaraya,Smart Solutions Engineering Sdn Bhd,Powerbank,Self Service Kiosk
AGL,SP6,Bandaraya,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,SP6,Bandaraya,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,SP6,Bandaraya,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP6,Bandaraya,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP6,Bandaraya,Ivend Data Sdn Bhd,Vendlah! VM,Vending Machine
AGL,SP17,Bukit Jalil,NFL Bagel0 Enterprise,BagelO,F&B
AGL,SP17,Bukit Jalil,NF Convenience Store,NF Convenience Store,Convenience Store
AGL,SP17,Bukit Jalil,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,SP17,Bukit Jalil,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,SP17,Bukit Jalil,VRetail Solutions Sdn Bhd,Vretail,Vending Machine
AGL,AG17,Cahaya,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG17,Cahaya,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG17,Cahaya,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG16,Cempaka,MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
AGL,AG16,Cempaka,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,AG16,Cempaka,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG16,Cempaka,JS Warisan Enterprise (b'4 JS Ertika Enterprise),My Family Kiosk,F&B (Snacks)
AGL,AG16,Cempaka,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG16,Cempaka,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG16,Cempaka,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG16,Cempaka,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG16,Cempaka,Ivend Data Sdn Bhd,Vendlah! VM,Vending Machine
AGL,AG11,Chan Sow Lin,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG11,Chan Sow Lin,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP11,Chan Sow Lin,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,SP11,Chan Sow Lin,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP12,Cheras,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,SP12,Cheras,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
AGL,SP12,Cheras,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP12,Cheras,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG9,Hang Tuah,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,AG9,Hang Tuah,Ivend Data Sdn Bhd,Vendlah! VM,Vending Machine
AGL,AG9,Hang Tuah,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG9,Hang Tuah,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG9,Hang Tuah,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG9,Hang Tuah,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG9,Hang Tuah,Vendtimes Sales & Services Sdn Bhd,Vendtimes VM,Vending Machine
AGL,SP9,Hang Tuah,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,SP9,Hang Tuah,Ivend Data Sdn Bhd,Vendlah! VM,Vending Machine
AGL,SP9,Hang Tuah,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,SP9,Hang Tuah,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP9,Hang Tuah,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP9,Hang Tuah,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,SP9,Hang Tuah,Vendtimes Sales & Services Sdn Bhd,Vendtimes VM,Vending Machine
AGL,AG13,Maluri,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,AG13,Maluri,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
AGL,AG13,Maluri,Ok Express,Ok Express,-
AGL,AG13,Maluri,7-Eleven Malaysia Sdn Bhd,7-Eleven,Convenience Store
AGL,AG13,Maluri,Nusantara Meat,Nusantara Meat,-
AGL,AG13,Maluri,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG13,Maluri,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG13,Maluri,Ivend Data Sdn Bhd,Vendlah! VM,Vending Machine
AGL,AG13,Maluri,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG7,Masjid Jamek (AGL),MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
AGL,AG7,Masjid Jamek (AGL),MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
AGL,AG7,Masjid Jamek (AGL),Nuocean Sdn Bhd ,Secret Recipe,F&B (Bakery)
AGL,AG7,Masjid Jamek (AGL),Teafe (M) Sdn Bhd,GongCha,F&B (Beverage)
AGL,AG7,Masjid Jamek (AGL),Berjaya Starbucks Coffee Company Sdn Bhd,Starbucks,F&B (Beverage)
AGL,AG7,Masjid Jamek (AGL),Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,AG7,Masjid Jamek (AGL),Focus Action Sdn Bhd,Dr Locker,Self Service Kiosk
AGL,AG7,Masjid Jamek (AGL),Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG7,Masjid Jamek (AGL),Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG7,Masjid Jamek (AGL),Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG7,Masjid Jamek (AGL),Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,SP7,Masjid Jamek (AGL),MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
AGL,SP7,Masjid Jamek (AGL),MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
AGL,SP7,Masjid Jamek (AGL),Nuocean Sdn Bhd ,Secret Recipe,F&B (Bakery)
AGL,SP7,Masjid Jamek (AGL),Teafe (M) Sdn Bhd,GongCha,F&B (Beverage)
AGL,SP7,Masjid Jamek (AGL),Berjaya Starbucks Coffee Company Sdn Bhd,Starbucks,F&B (Beverage)
AGL,SP7,Masjid Jamek (AGL),Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,SP7,Masjid Jamek (AGL),Focus Action Sdn Bhd,Dr Locker,Self Service Kiosk
AGL,SP7,Masjid Jamek (AGL),Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP7,Masjid Jamek (AGL),Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP7,Masjid Jamek (AGL),Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,SP7,Masjid Jamek (AGL),Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG12,Miharja,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
AGL,AG12,Miharja,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG12,Miharja,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG15,Pandan Indah,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG15,Pandan Indah,7-Eleven Malaysia Sdn Bhd,7-Eleven,Convenience Store
AGL,AG15,Pandan Indah,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG15,Pandan Indah,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG15,Pandan Indah,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG15,Pandan Indah,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG14,Pandan Jaya,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG14,Pandan Jaya,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG14,Pandan Jaya,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG14,Pandan Jaya,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG14,Pandan Jaya,Ivend Data Sdn Bhd,Vendlah! VM,Vending Machine
AGL,AG8,Plaza Rakyat,MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
AGL,AG8,Plaza Rakyat,Aiman Amar Enterprise,Vacant,F&B (Snacks)
AGL,AG8,Plaza Rakyat,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,AG8,Plaza Rakyat,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
AGL,AG8,Plaza Rakyat,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG8,Plaza Rakyat,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG8,Plaza Rakyat,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG8,Plaza Rakyat,Vendtimes Sales & Services Sdn Bhd,Vendtimes VM,Vending Machine
AGL,AG8,Plaza Rakyat,Ivend Data Sdn Bhd,Vendlah! VM,Vending Machine
AGL,AG8,Plaza Rakyat,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG8,Plaza Rakyat,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP8,Plaza Rakyat,MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
AGL,SP8,Plaza Rakyat,Aiman Amar Enterprise,Vacant,F&B (Snacks)
AGL,SP8,Plaza Rakyat,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,SP8,Plaza Rakyat,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
AGL,SP8,Plaza Rakyat,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,SP8,Plaza Rakyat,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,SP8,Plaza Rakyat,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,SP8,Plaza Rakyat,Vendtimes Sales & Services Sdn Bhd,Vendtimes VM,Vending Machine
AGL,SP8,Plaza Rakyat,Ivend Data Sdn Bhd,Vendlah! VM,Vending Machine
AGL,SP8,Plaza Rakyat,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP8,Plaza Rakyat,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG10,Pudu,Loob Integrated Sdn Bhd,Tealive,F&B (Beverage)
AGL,AG10,Pudu,7-Eleven Malaysia Sdn Bhd,7-Eleven,Convenience Store
AGL,AG10,Pudu,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,AG10,Pudu,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
AGL,AG10,Pudu,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG10,Pudu,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG10,Pudu,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,SP10,Pudu,Loob Integrated Sdn Bhd,Tealive,F&B (Beverage)
AGL,SP10,Pudu,7-Eleven Malaysia Sdn Bhd,7-Eleven,Convenience Store
AGL,SP10,Pudu,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,SP10,Pudu,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
AGL,SP10,Pudu,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,SP10,Pudu,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP10,Pudu,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG4,PWTC,MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
AGL,AG4,PWTC,CIMB Bank Berhad,CIMB ATM,ATM
AGL,AG4,PWTC,Smart Solutions Engineering Sdn Bhd,Powerbank,Self Service Kiosk
AGL,AG4,PWTC,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
AGL,AG4,PWTC,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG4,PWTC,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG4,PWTC,Ivend Data Sdn Bhd,Vendlah! VM,Vending Machine
AGL,AG4,PWTC,VRetail Solutions Sdn Bhd,Vretail,Vending Machine
AGL,SP4,PWTC,MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
AGL,SP4,PWTC,CIMB Bank Berhad,CIMB ATM,ATM
AGL,SP4,PWTC,Smart Solutions Engineering Sdn Bhd,Powerbank,Self Service Kiosk
AGL,SP4,PWTC,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
AGL,SP4,PWTC,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,SP4,PWTC,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP4,PWTC,Ivend Data Sdn Bhd,Vendlah! VM,Vending Machine
AGL,SP4,PWTC,VRetail Solutions Sdn Bhd,Vretail,Vending Machine
AGL,SP13,Salak Selatan,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,SP13,Salak Selatan,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP13,Salak Selatan,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG2,Sentul,VRetail Solutions Sdn Bhd,Vretail,Vending Machine
AGL,AG2,Sentul,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,SP2,Sentul,VRetail Solutions Sdn Bhd,Vretail,Vending Machine
AGL,SP2,Sentul,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG1,Sentul Timur,MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
AGL,AG1,Sentul Timur,AAJ Delights,Cool Station,F&B (Beverage)
AGL,AG1,Sentul Timur,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,AG1,Sentul Timur,Smart Solutions Engineering Sdn Bhd,Powerbank,Self Service Kiosk
AGL,AG1,Sentul Timur,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
AGL,AG1,Sentul Timur,Pos Malaysia Berhad,Pos Laju Ezibox,Postal box
AGL,AG1,Sentul Timur,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG1,Sentul Timur,Ivend Data Sdn Bhd,Vendlah! VM,Vending Machine
AGL,SP1,Sentul Timur,MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
AGL,SP1,Sentul Timur,AAJ Delights,Cool Station,F&B (Beverage)
AGL,SP1,Sentul Timur,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,SP1,Sentul Timur,Smart Solutions Engineering Sdn Bhd,Powerbank,Self Service Kiosk
AGL,SP1,Sentul Timur,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
AGL,SP1,Sentul Timur,Pos Malaysia Berhad,Pos Laju Ezibox,Postal box
AGL,SP1,Sentul Timur,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,SP1,Sentul Timur,Ivend Data Sdn Bhd,Vendlah! VM,Vending Machine
AGL,SP18,Sri Petaling,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
AGL,SP18,Sri Petaling,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG5,Sultan Ismail,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG5,Sultan Ismail,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,SP5,Sultan Ismail,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP5,Sultan Ismail,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,SP16,Sungai Besi,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG3,Titiwangsa (AGL),MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
AGL,AG3,Titiwangsa (AGL),Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,AG3,Titiwangsa (AGL),Smart Solutions Engineering Sdn Bhd,Powerbank,Self Service Kiosk
AGL,AG3,Titiwangsa (AGL),Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,AG3,Titiwangsa (AGL),Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG3,Titiwangsa (AGL),Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,AG3,Titiwangsa (AGL),VRetail Solutions Sdn Bhd,Vretail,Vending Machine
AGL,AG3,Titiwangsa (AGL),Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,AG3,Titiwangsa (AGL),Ivend Data Sdn Bhd,Vendlah! VM,Vending Machine
AGL,SP3,Titiwangsa (AGL),MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
AGL,SP3,Titiwangsa (AGL),Digital Salute Sdn Bhd,Epay,Self Service Kiosk
AGL,SP3,Titiwangsa (AGL),Smart Solutions Engineering Sdn Bhd,Powerbank,Self Service Kiosk
AGL,SP3,Titiwangsa (AGL),Ninja Logistics Sdn Bhd,Ninja Van,Postal box
AGL,SP3,Titiwangsa (AGL),Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP3,Titiwangsa (AGL),Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
AGL,SP3,Titiwangsa (AGL),VRetail Solutions Sdn Bhd,Vretail,Vending Machine
AGL,SP3,Titiwangsa (AGL),Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
AGL,SP3,Titiwangsa (AGL),Ivend Data Sdn Bhd,Vendlah! VM,Vending Machine
BRT,BRT2,Mentari,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
BRT,BRT1,Setia Jaya,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
BRT,BRT6,South Quay,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
BRT,BRT4,Sun Med,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
BRT,BRT4,Sun Med,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
BRT,BRT5,Sun U Monash,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
BRT,BRT5,Sun U Monash,Malakat Food Sdn Bhd,TeaAmo,F&B (Beverage)
BRT,BRT5,Sun U Monash,Malakat Food Sdn Bhd,TeaAmo,F&B (Beverage)
BRT,BRT5,Sun U Monash,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
BRT,BRT3,Sunway Lagoon,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
BRT,BRT3,Sunway Lagoon,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
KLJ,KJ17,Abdullah Hukum,MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
KLJ,KJ17,Abdullah Hukum,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
KLJ,KJ17,Abdullah Hukum,Shell Malaysia Trading Sdn Bhd,Deli By Shell,F&B
KLJ,KJ17,Abdullah Hukum,MSD Lemark Ventures Sdn Bhd,Nasi Lemak & Co,F&B
KLJ,KJ17,Abdullah Hukum,Golden Donuts Sdn Bhd,Dunkin Donuts,F&B (Bakery)
KLJ,KJ17,Abdullah Hukum,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
KLJ,KJ17,Abdullah Hukum,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
KLJ,KJ17,Abdullah Hukum,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
KLJ,KJ17,Abdullah Hukum,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
KLJ,KJ17,Abdullah Hukum,Green Vending Sdn Bhd,Green Vending,Vending Machine
KLJ,KJ17,Abdullah Hukum,Smart Solutions Engineering Sdn Bhd,Powerbank,Self Service Kiosk
KLJ,KJ17,Abdullah Hukum,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
KLJ,KJ9,Ampang Park,MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
KLJ,KJ9,Ampang Park,MyNews Retail Sdn Bhd,myNEWS.com,Convenience Store
KLJ,KJ9,Ampang Park,Loob Integrated Sdn Bhd,Tealive,F&B (Beverage)
KLJ,KJ9,Ampang Park,Loob Integrated Sdn Bhd,Tealive,F&B (Beverage)
KLJ,KJ9,Ampang Park,QL Maxincome Sdn Bhd,Family Mart,Convenience Store
KLJ,KJ9,Ampang Park,BE Plus PLT,Bright Side Sandwich Bar,F&B (GrabNGo)
KLJ,KJ9,Ampang Park,Green Vending Sdn Bhd,Green Bakery,F&B (Beverage)
KLJ,KJ9,Ampang Park,MyAngkasa Optikal Sdn Bhd,MyAngkasa Optikal,Optical Store
KLJ,KJ9,Ampang Park,Bean Inspired Venture,Coffee For Good,F&B (Cart)
KLJ,KJ9,Ampang Park,The Optimist Coffee,Optimist Coffee,F&B (Beverage)
KLJ,KJ9,Ampang Park,Malakat Food Sdn Bhd,TeaAmo,F&B (Beverage)
KLJ,KJ9,Ampang Park,CIMB Bank Berhad,CIMB ATM,ATM
KLJ,KJ9,Ampang Park,Smart Solutions Engineering Sdn Bhd,Powerbank,Self Service Kiosk
KLJ,KJ9,Ampang Park,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
KLJ,KJ9,Ampang Park,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
KLJ,KJ9,Ampang Park,Focus Action Sdn Bhd,Dr Locker,Self Service Kiosk
KLJ,KJ9,Ampang Park,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
KLJ,KJ9,Ampang Park,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
KLJ,KJ9,Ampang Park,Carzo Sdn Bhd,Fruits & Botled Juices VM,Vending Machine
KLJ,KJ9,Ampang Park,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
KLJ,KJ9,Ampang Park,Green Vending Sdn Bhd,Green Vending,Vending Machine
KLJ,KJ9,Ampang Park,ISS Consulting (M) Sdn Bhd,Vendlah VM,Vending Machine
KLJ,KJ21,Asia Jaya,Transit Stores Sdn Bhd,Transit Store,Convenience Store
KLJ,KJ21,Asia Jaya,Digital Salute Sdn Bhd,Epay,Self Service Kiosk
KLJ,KJ21,Asia Jaya,Smart Solutions Engineering Sdn Bhd,Powerbank,Self Service Kiosk
KLJ,KJ21,Asia Jaya,Digi Telecommunications Sdn Bhd,Digi SSK,Self Service Kiosk
KLJ,KJ21,Asia Jaya,Ninja Logistics Sdn Bhd,Ninja Van,Postal box
KLJ,KJ21,Asia Jaya,Atlas Vending (M) Sdn Bhd,Etika VM,Vending Machine
KLJ,KJ21,Asia Jaya,Atlas Vending (M) Sdn Bhd,Atlas VM,Vending Machine
KLJ,KJ21,Asia Jaya,VRetail Solutions Sdn Bhd,VRetail,Vending Machine
KLJ,KJ21,Asia Jaya,Carzo Sdn Bhd,Fruits & Botled Juices VM,Vending Machine
